,id,word,frequency,duration,reaction_time,response,subject,accuracy
6,110,women,none,0.4578684807256236,0.7359965000068769,m,3,1
7,155,pals,none,0.4868707482993198,0.8453018000582233,m,3,1
8,40,topaas,LF,0.75421768707483,0.6670725001022221,z,3,1
9,55,recht,HF,0.5463718820861678,0.6309877999592572,z,3,1
10,27,flans,LF,0.6479591836734694,0.5765440000686795,m,3,0
11,93,dacht,HF,0.4514512471655329,0.5931878999108449,z,3,1
12,121,nammer,none,0.3958503401360544,0.6739593000384048,m,3,1
13,196,rokan,none,0.6312244897959184,0.9622672999976204,m,3,1
14,54,baby,HF,0.4545578231292517,0.6273822999792174,z,3,1
15,63,begin,HF,0.4794784580498866,0.5667963000014424,z,3,1
16,194,pruit,none,0.6024716553287982,0.6197426000144333,m,3,1
17,43,stengels,LF,0.7586621315192744,0.7523229999933392,z,3,1
18,72,lekker,HF,0.3890249433106576,0.533319600042887,z,3,1
19,181,herken,none,0.5039455782312925,0.5980530999368057,z,3,0
20,45,grief,LF,0.5177777777777778,0.7144027999602258,z,3,1
21,134,vrijk,none,0.6648526077097505,0.9316634000279008,m,3,1
22,56,hard,HF,0.4832879818594104,0.7514138999395072,z,3,1
23,132,fradingo,none,0.7437868480725623,0.942374899983406,m,3,1
24,41,zolders,LF,0.7216780045351474,1.733358500059694,z,3,1
25,152,grede,none,0.5429478458049887,1.1394826000323521,m,3,1
26,190,ploe,none,0.23392290249433104,0.7069092999445274,m,3,1
27,159,rastel,none,0.6509297052154195,0.8948907000012696,m,3,1
28,71,ogen,HF,0.4824036281179138,0.6734314999775961,z,3,1
29,183,zuun,none,0.4292517006802721,1.0426994999870658,m,3,1
30,129,grantel,none,0.6137414965986394,0.7136581999948248,m,3,1
31,145,bezans,none,0.7936507936507936,0.6839323000749573,m,3,1
32,109,giep,none,0.4608390022675737,0.7293208000482991,m,3,1
33,73,gemaakt,HF,0.8008390022675737,0.7038824999472126,z,3,1
34,130,bralat,none,0.6842176870748299,0.7798606000142172,m,3,1
35,106,slont,none,0.6466666666666666,0.7942717999685556,m,3,1
36,44,stram,LF,0.5876190476190476,0.7250914999749511,m,3,0
37,65,zoek,HF,0.4944671201814059,0.649788299924694,z,3,1
38,61,los,HF,0.5018140589569161,0.6181971000041813,z,3,1
39,94,gedaan,HF,0.6245578231292517,0.813024100032635,z,3,1
40,38,sfinxen,LF,0.6166213151927438,0.747944499948062,z,3,1
41,139,stodeum,none,0.6441043083900226,0.8909432999789715,m,3,1
42,79,uur,HF,0.3305215419501133,0.6211214999202639,z,3,1
43,169,plin,none,0.31798185941043083,0.6651245999382809,m,3,1
44,136,kumus,none,0.5232879818594104,1.2936979000223798,m,3,1
45,199,spodiel,none,0.7211791383219954,1.1438363000052052,m,3,1
46,125,kabrieken,none,0.5446485260770975,0.7691031999420375,m,3,1
47,33,woei,LF,0.3439455782312925,0.8363071000203491,z,3,1
48,80,eigen,HF,0.4820181405895692,0.8973492999793962,z,3,1
49,140,murselein,none,0.7366666666666667,0.7967900999356061,m,3,1
50,104,goont,none,0.6195918367346939,0.7977688999380916,m,3,1
51,151,plirken,none,0.5466893424036281,0.6932174999965355,m,3,1
52,83,vraag,HF,0.615827664399093,0.8090133999940008,z,3,1
53,126,zelijk,none,0.7470521541950114,0.8919344000751153,m,3,1
54,74,help,HF,0.4439455782312925,0.7647717000218108,z,3,1
55,114,gesmalpt,none,0.8913605442176871,0.9777062999783084,m,3,1
56,90,wist,HF,0.5760997732426304,0.7011660999851301,z,3,1
57,103,brum,none,0.34331065759637186,0.5932503999210894,m,3,1
58,89,geweest,HF,0.7779138321995465,0.7725318000884727,z,3,1
59,52,hield,HF,0.5931519274376417,0.5606091999216005,m,3,0
60,141,kimensie,none,0.6669841269841271,0.7311349000083283,m,3,1
61,23,strotten,LF,0.5194104308390023,0.8578990999376401,z,3,1
62,146,gewunnen,none,0.5544671201814059,0.8737826000433415,m,3,1
63,170,moksen,none,0.514172335600907,0.7273571999976411,m,3,1
64,167,pectars,none,0.6901814058956917,0.7180917999939993,m,3,1
65,171,glijp,none,0.5592290249433106,0.8442947999574244,m,3,1
66,37,rogge,LF,0.4180952380952381,0.8436760000186041,z,3,1
67,53,boek,HF,0.4394104308390023,0.6733393999747932,z,3,1
68,32,suste,LF,0.6104761904761905,0.6698476999299601,m,3,0
69,153,entel,none,0.5228344671201814,0.8972765000071377,m,3,1
70,6,puien,LF,0.3691156462585034,0.9457730000140144,m,3,0
71,187,gevupt,none,0.6875963718820862,0.8245850000530481,m,3,1
72,100,kom,HF,0.2878458049886621,0.7039315999718383,m,3,0
73,59,redden,HF,0.3632426303854875,0.6535792000358924,z,3,1
74,64,bezig,HF,0.6209523809523809,0.8953068000264466,z,3,1
75,168,stiraal,none,0.7700453514739231,0.834038499975577,m,3,1
76,102,labber,none,0.4050793650793651,1.2094065999845045,m,3,1
77,191,darboen,none,0.6270975056689342,0.7585432999767363,m,3,1
78,147,kuukt,none,0.4436734693877551,0.6158887000055984,m,3,1
79,142,gardien,none,0.5500680272108843,0.7778281000209972,m,3,1
80,144,ant,none,0.4819501133786848,0.6275440000463277,m,3,1
81,39,sjalot,LF,0.5982312925170068,0.7153514999663457,z,3,1
82,156,loedsels,none,0.7686848072562358,0.6453954000025988,m,3,1
83,97,zeg,HF,0.488843537414966,0.8619103999808431,z,3,1
84,51,plan,HF,0.3517687074829932,0.7486783000640571,z,3,1
85,107,gals,none,0.6466213151927438,0.955105600063689,m,3,1
86,154,gefaapt,none,0.8487528344671201,0.74951700004749,m,3,1
87,4,polders,LF,0.5961678004535147,0.6060553999850526,z,3,1
88,138,glaf,none,0.5436281179138323,0.6589153000386432,m,3,1
89,19,etui,LF,0.4205895691609977,0.7594301000935957,z,3,1
90,173,klaap,none,0.5418140589569161,0.6563125000102445,m,3,1
91,186,brad,none,0.4661451247165533,1.0452301000477746,m,3,1
92,95,dood,HF,0.5565986394557824,0.7073879999807104,z,3,1
93,197,zerder,none,0.5083673469387755,0.6992554001044482,m,3,1
94,24,wrongel,LF,0.5386848072562358,0.7147212999407202,m,3,0
95,7,rafel,LF,0.5744217687074828,0.9022423999849708,z,3,1
96,123,kiemeten,none,0.6588888888888889,0.7920946000376716,m,3,1
97,82,morgen,HF,0.4886621315192744,0.6703892000950873,z,3,1
98,185,drintels,none,0.7725396825396825,0.6265601000050083,m,3,1
99,119,doppel,none,0.39312925170068025,0.7537673999322578,m,3,1
100,18,deun,LF,0.4665532879818594,0.6632090000202879,m,3,0
101,165,tombel,none,0.4472108843537415,0.7178543000482023,m,3,1
102,137,smaan,none,0.5507256235827664,0.6754919000668451,m,3,1
103,108,geslonden,none,0.7017006802721089,0.7952603000449017,m,3,1
104,14,juffen,LF,0.4445124716553288,0.5559136999072507,m,3,0
105,2,hese,LF,0.5392517006802721,0.6814256000798196,z,3,1
106,135,vlorken,none,0.5808390022675737,0.8680001999018714,m,3,1
107,172,vlump,none,0.573469387755102,0.6832308999728411,m,3,1
108,176,kwarp,none,0.5111791383219955,0.828599700005725,m,3,1
109,68,soort,HF,0.6407256235827664,0.8175829000538215,z,3,1
110,188,klaam,none,0.4651700680272109,1.027243999997154,m,3,1
111,149,leumen,none,0.4952834467120181,0.7353531999979168,m,3,1
112,117,groeken,none,0.4692290249433106,0.6378098999848589,m,3,1
113,31,porde,LF,0.3671201814058957,0.6736928999889642,m,3,0
114,158,rufel,none,0.5402267573696146,0.7575786999659613,m,3,1
115,16,snert,LF,0.6224489795918368,0.8944261999567971,z,3,1
116,11,stekken,LF,0.4987074829931973,0.7403320000739768,m,3,0
117,42,lome,LF,0.4866893424036281,0.7397753000259399,z,3,1
118,105,jugen,none,0.5052607709750567,0.7463989000534639,m,3,1
119,69,sta,HF,0.4588888888888889,0.9338999000610784,z,3,1
120,87,ging,HF,0.39673469387755106,0.6967498000012711,z,3,1
121,178,gimmel,none,0.4918140589569161,0.727182799950242,m,3,1
122,5,ponten,LF,0.4158956916099773,0.7241291999816895,m,3,0
123,29,lanen,LF,0.5240136054421769,0.8074935999466106,m,3,0
124,115,liek,none,0.4517687074829932,0.8481490999693051,m,3,1
125,161,gietsen,none,0.5158276643990929,0.7907295000040904,m,3,1
126,9,reigers,LF,0.7401587301587301,0.7793588999193162,z,3,1
127,128,kandola,none,0.5002040816326531,1.0242709000594914,m,3,1
128,157,udel,none,0.35630385487528343,0.7957916000159457,m,3,1
129,175,nergen,none,0.5445804988662132,1.001982600078918,m,3,1
130,177,rons,none,0.5964625850340136,0.8892033000010997,m,3,1
131,124,vebras,none,0.8917233560090703,0.7272773999720812,m,3,1
132,75,vroeg,HF,0.5487074829931973,1.0048657999141142,z,3,1
133,111,kormel,none,0.4885487528344672,0.6840062000555918,m,3,1
134,26,beitels,LF,0.7305895691609977,0.873925199965015,z,3,1
135,164,snoen,none,0.490702947845805,0.7603347999975085,m,3,1
136,116,plenk,none,0.4568707482993197,0.8764521999983117,m,3,1
137,20,schoffels,LF,0.7928571428571428,0.7811064999550581,z,3,1
138,150,knaarde,none,0.5770975056689343,0.6295625000493601,m,3,1
139,166,mijk,none,0.5443537414965987,0.7390672999899834,m,3,1
140,113,vroel,none,0.5116326530612245,0.7946927000302821,m,3,1
141,162,gebeikt,none,0.8473469387755102,0.8050404000096023,m,3,1
142,10,sikkels,LF,0.7240136054421769,0.8471219999482855,z,3,1
143,28,klavier,LF,0.6192970521541951,0.8083413999993354,z,3,1
144,70,juist,HF,0.5870521541950113,0.6206814999459311,z,3,1
145,62,gaf,HF,0.5007256235827664,0.8003960000351071,z,3,1
146,47,venkel,LF,0.5343537414965986,0.6606262000277638,z,3,1
147,76,wachten,HF,0.4697052154195011,0.6021028999239206,z,3,1
148,58,heren,HF,0.4917006802721088,0.6755725000984967,z,3,1
149,192,megen,none,0.4841723356009071,0.7759604000020772,m,3,1
150,46,lijsters,LF,0.7591836734693878,0.6649026999948546,z,3,1
151,96,zit,HF,0.45421768707483,0.6938654999248683,z,3,1
152,13,gevels,LF,0.8220181405895691,0.9378397000255064,z,3,1
153,91,hele,HF,0.4885714285714286,0.7946293000131845,z,3,1
154,163,plond,none,0.5671655328798186,0.932925199973397,m,3,1
155,25,ambten,LF,0.3910430839002267,0.81849420000799,z,3,1
156,179,monen,none,0.4788888888888889,0.7706255000084639,m,3,1
157,99,bij,HF,0.3325170068027211,0.6819282999495044,z,3,1
158,35,margriet,LF,0.6709297052154195,0.8088553999550641,z,3,1
159,184,rieve,none,0.4558049886621315,0.6851014000130817,m,3,1
160,1,buidels,LF,0.7648752834467121,0.7438280999194831,z,3,1
161,98,had,HF,0.44421768707483,0.7850132000166923,z,3,1
162,122,bluit,none,0.7464399092970522,0.8357093000086024,m,3,1
163,81,krijg,HF,0.5826757369614513,0.7772762000095099,m,3,0
164,148,kadders,none,0.5390929705215419,0.7797041001031175,m,3,1
165,12,barse,LF,0.5087755102040816,0.7269901999970898,z,3,1
166,193,nef,none,0.4258730158730159,0.7683926000026986,m,3,1
167,50,gisten,LF,0.5466213151927438,0.8727704000193626,m,3,0
168,127,sluinen,none,0.6306575963718821,0.9093368999892846,m,3,1
169,92,moeder,HF,0.4240362811791383,0.6958817000268027,z,3,1
170,195,pirrel,none,0.36117913832199533,0.9278609999455512,m,3,1
171,22,spurt,LF,0.6664625850340136,0.8181059999624267,m,3,0
172,120,verke,none,0.5179818594104308,0.9479339999379591,m,3,1
173,189,trorg,none,0.5636507936507936,0.7153648000676185,m,3,1
174,143,rakot,none,0.6866439909297052,0.7445271000033244,m,3,1
175,3,imams,LF,0.653968253968254,0.8741445000050589,z,3,1
176,118,prookt,none,0.6648299319727892,0.7023608000017703,m,3,1
177,112,breent,none,0.6899546485260771,0.9028807000722736,m,3,1
178,49,bonkte,LF,0.4835600907029479,0.6760964000131935,z,3,1
179,200,fankel,none,0.5785260770975057,0.913880900014192,z,3,0
180,67,plaats,HF,0.6054195011337868,0.6445881000254303,z,3,1
181,57,reden,HF,0.4158049886621315,0.7942137999925762,z,3,1
182,88,werd,HF,0.4824263038548753,0.869639900047332,z,3,1
183,48,balkons,LF,0.7699773242630386,0.7573486000765115,z,3,1
184,78,open,HF,0.3699092970521542,0.7348988000303507,z,3,1
185,160,jaat,none,0.6259183673469387,0.7714069000212476,m,3,1
186,36,metrum,LF,0.5541950113378685,0.859963999944739,z,3,1
187,182,hormen,none,0.3752380952380953,0.6554002999328077,m,3,1
188,101,millag,none,0.5752380952380952,0.775792200001888,m,3,1
189,84,auto,HF,0.4550793650793651,0.6514724000589922,z,3,1
190,131,rogenten,none,0.6747845804988662,0.857843599980697,m,3,1
191,198,snarpen,none,0.6049886621315193,0.8164091000799091,m,3,1
192,34,gonsde,LF,0.6049886621315193,0.7563585999887437,m,3,0
193,21,schuiten,LF,0.6056009070294784,0.8332323000067845,m,3,0
194,15,karpers,LF,0.6831292517006803,0.904807599959895,z,3,1
195,86,idee,HF,0.4575056689342404,0.7927027000114322,z,3,1
196,77,hen,HF,0.3445124716553288,0.8145616999827325,z,3,1
197,180,kijs,none,0.5234920634920635,0.7639977999497205,m,3,1
198,66,wakker,HF,0.4293424036281179,0.7473508000839502,z,3,1
199,60,vallen,HF,0.3511791383219955,1.3200871000299228,z,3,1
0,117,groeken,none,0.4692290249433106,1.6064355999697,m,4,1
1,4,polders,LF,0.5961678004535147,1.0287701999768617,z,4,1
2,9,reigers,LF,0.7401587301587301,1.0459783000405878,z,4,1
3,190,ploe,none,0.23392290249433104,1.7933805000502616,m,4,1
4,197,zerder,none,0.5083673469387755,1.2493206999497488,m,4,1
5,3,imams,LF,0.653968253968254,1.0869255000725389,z,4,1
6,103,brum,none,0.34331065759637186,1.1234261000063273,m,4,1
7,109,giep,none,0.4608390022675737,1.0709133000345898,z,4,0
8,31,porde,LF,0.3671201814058957,1.0933773999568075,z,4,1
9,8,ratels,LF,0.8842857142857142,1.776644599973224,m,4,0
10,46,lijsters,LF,0.7591836734693878,1.3799692000029609,z,4,1
11,135,vlorken,none,0.5808390022675737,1.3243280999595302,m,4,1
12,164,snoen,none,0.490702947845805,0.9926793000195177,m,4,1
13,19,etui,LF,0.4205895691609977,1.3529114000266418,z,4,1
14,106,slont,none,0.6466666666666666,1.0310313999652865,m,4,1
15,44,stram,LF,0.5876190476190476,1.080305699957535,m,4,0
16,93,dacht,HF,0.4514512471655329,1.1001257000025362,m,4,0
17,138,glaf,none,0.5436281179138323,0.9974744999781252,m,4,1
18,67,plaats,HF,0.6054195011337868,0.8266967999516055,z,4,1
19,42,lome,LF,0.4866893424036281,1.235078900004737,m,4,0
20,168,stiraal,none,0.7700453514739231,1.0301772999810055,m,4,1
21,85,zag,HF,0.4990476190476191,0.9379007000243292,m,4,0
22,77,hen,HF,0.3445124716553288,0.8923237000126392,z,4,1
23,118,prookt,none,0.6648299319727892,1.1225723000243306,z,4,0
24,105,jugen,none,0.5052607709750567,0.8056732000550255,m,4,1
25,10,sikkels,LF,0.7240136054421769,0.8888480000896379,z,4,1
26,144,ant,none,0.4819501133786848,0.8497519000666216,m,4,1
27,130,bralat,none,0.6842176870748299,0.8143879000563174,m,4,1
28,64,bezig,HF,0.6209523809523809,0.9550738999387248,z,4,1
29,47,venkel,LF,0.5343537414965986,0.8847918000537902,z,4,1
30,113,vroel,none,0.5116326530612245,0.9444376999745144,m,4,1
31,81,krijg,HF,0.5826757369614513,1.6677063000388443,m,4,0
32,74,help,HF,0.4439455782312925,0.8253361000679433,z,4,1
33,121,nammer,none,0.3958503401360544,0.8785787000088021,m,4,1
34,174,bluurde,none,0.4874149659863946,0.8701351000927389,m,4,1
35,131,rogenten,none,0.6747845804988662,0.831866699969396,m,4,1
36,7,rafel,LF,0.5744217687074828,0.9236972000217064,m,4,0
37,95,dood,HF,0.5565986394557824,0.9976446999935432,z,4,1
38,41,zolders,LF,0.7216780045351474,0.8281560000032187,z,4,1
39,160,jaat,none,0.6259183673469387,1.1549630999797955,m,4,1
40,84,auto,HF,0.4550793650793651,1.2452822999330238,z,4,1
41,165,tombel,none,0.4472108843537415,0.8188956999219954,m,4,1
42,153,entel,none,0.5228344671201814,0.8909729000879452,z,4,0
43,186,brad,none,0.4661451247165533,1.12470080005005,z,4,0
44,146,gewunnen,none,0.5544671201814059,0.9653532000957056,m,4,1
45,148,kadders,none,0.5390929705215419,0.701424099970609,m,4,1
46,112,breent,none,0.6899546485260771,0.8006948999827728,m,4,1
47,28,klavier,LF,0.6192970521541951,0.958875700016506,z,4,1
48,45,grief,LF,0.5177777777777778,0.8356811000267044,m,4,0
49,196,rokan,none,0.6312244897959184,1.0138186999829486,m,4,1
50,183,zuun,none,0.4292517006802721,0.709356699953787,m,4,1
51,137,smaan,none,0.5507256235827664,0.9856487000361084,z,4,0
52,141,kimensie,none,0.6669841269841271,0.8518139000516385,m,4,1
53,14,juffen,LF,0.4445124716553288,0.8122976999729872,z,4,1
54,26,beitels,LF,0.7305895691609977,0.8216143000172451,z,4,1
55,92,moeder,HF,0.4240362811791383,0.7094764000503346,z,4,1
56,1,buidels,LF,0.7648752834467121,0.7606031999457628,z,4,1
57,189,trorg,none,0.5636507936507936,0.7140937999356538,m,4,1
58,62,gaf,HF,0.5007256235827664,0.8133153000380844,m,4,0
59,71,ogen,HF,0.4824036281179138,0.7788014999823645,z,4,1
60,163,plond,none,0.5671655328798186,0.7170847998932004,m,4,1
61,126,zelijk,none,0.7470521541950114,1.280255199992098,m,4,1
62,177,rons,none,0.5964625850340136,0.9325299999909475,m,4,1
63,90,wist,HF,0.5760997732426304,1.0316884000785649,z,4,1
64,17,clusters,LF,0.7289569160997732,0.8951434999471529,z,4,1
65,34,gonsde,LF,0.6049886621315193,1.0609811999602243,z,4,1
66,182,hormen,none,0.3752380952380953,1.0004317000275478,m,4,1
67,83,vraag,HF,0.615827664399093,0.9178187999641524,z,4,1
68,89,geweest,HF,0.7779138321995465,1.093052200041711,z,4,1
69,76,wachten,HF,0.4697052154195011,0.9859693000325932,z,4,1
70,172,vlump,none,0.573469387755102,1.1508846000069752,m,4,1
71,184,rieve,none,0.4558049886621315,1.0109805000247434,m,4,1
72,188,klaam,none,0.4651700680272109,0.8055338999256492,m,4,1
73,110,women,none,0.4578684807256236,0.9060956001048908,m,4,1
74,59,redden,HF,0.3632426303854875,0.909449000027962,z,4,1
75,30,oker,LF,0.3913151927437642,0.8243715999415144,m,4,0
76,101,millag,none,0.5752380952380952,0.7993804999860004,m,4,1
77,69,sta,HF,0.4588888888888889,0.9209992000833154,z,4,1
78,108,geslonden,none,0.7017006802721089,1.059995400020853,m,4,1
79,94,gedaan,HF,0.6245578231292517,1.02258069999516,m,4,0
80,120,verke,none,0.5179818594104308,0.9671318000182508,z,4,0
81,122,bluit,none,0.7464399092970522,0.8876258999807759,m,4,1
82,167,pectars,none,0.6901814058956917,0.7911362000741065,m,4,1
83,116,plenk,none,0.4568707482993197,1.0299063000129536,z,4,0
84,142,gardien,none,0.5500680272108843,1.0432909999508408,m,4,1
85,132,fradingo,none,0.7437868480725623,0.8536322999279946,m,4,1
86,166,mijk,none,0.5443537414965987,0.997607099940069,m,4,1
87,66,wakker,HF,0.4293424036281179,0.7341034000273794,z,4,1
88,191,darboen,none,0.6270975056689342,0.8722544999327511,m,4,1
89,107,gals,none,0.6466213151927438,0.9916364999953656,m,4,1
90,154,gefaapt,none,0.8487528344671201,0.7890682000434026,m,4,1
91,38,sfinxen,LF,0.6166213151927438,1.1052942000096664,z,4,1
92,199,spodiel,none,0.7211791383219954,1.193016100092791,m,4,1
93,140,murselein,none,0.7366666666666667,0.8549856999889016,m,4,1
94,40,topaas,LF,0.75421768707483,1.1742250000825152,z,4,1
95,79,uur,HF,0.3305215419501133,0.7720475000096485,z,4,1
96,13,gevels,LF,0.8220181405895691,1.0200930999126283,z,4,1
97,72,lekker,HF,0.3890249433106576,0.6891035999869928,z,4,1
98,180,kijs,none,0.5234920634920635,0.8381219999864697,m,4,1
99,100,kom,HF,0.2878458049886621,0.9445057000266388,z,4,1
100,56,hard,HF,0.4832879818594104,0.8138917000032961,z,4,1
101,193,nef,none,0.4258730158730159,0.729704900062643,m,4,1
102,198,snarpen,none,0.6049886621315193,1.0250049999449402,m,4,1
103,127,sluinen,none,0.6306575963718821,0.8975759999593721,m,4,1
104,29,lanen,LF,0.5240136054421769,0.7682637999532744,m,4,0
105,143,rakot,none,0.6866439909297052,0.6995369999203831,m,4,1
106,80,eigen,HF,0.4820181405895692,0.9319494999945164,z,4,1
107,179,monen,none,0.4788888888888889,1.3360073999501765,m,4,1
108,18,deun,LF,0.4665532879818594,0.8558816999429837,m,4,0
109,156,loedsels,none,0.7686848072562358,0.7971560000441968,m,4,1
110,15,karpers,LF,0.6831292517006803,0.9040636999998242,z,4,1
111,173,klaap,none,0.5418140589569161,0.7670427999692038,m,4,1
112,200,fankel,none,0.5785260770975057,0.8929216000251472,m,4,1
113,20,schoffels,LF,0.7928571428571428,1.0241208999650553,z,4,1
114,52,hield,HF,0.5931519274376417,0.9180670999921858,m,4,0
115,99,bij,HF,0.3325170068027211,0.8876031999243423,z,4,1
116,2,hese,LF,0.5392517006802721,0.8631161999655887,m,4,0
117,5,ponten,LF,0.4158956916099773,0.7468893000623211,m,4,0
118,70,juist,HF,0.5870521541950113,0.7992966000456363,z,4,1
119,75,vroeg,HF,0.5487074829931973,0.7335714000510052,z,4,1
120,51,plan,HF,0.3517687074829932,0.9035543999634684,m,4,0
121,149,leumen,none,0.4952834467120181,0.8478967000264674,m,4,1
122,55,recht,HF,0.5463718820861678,1.2695432999171317,z,4,1
123,25,ambten,LF,0.3910430839002267,0.7708505999762565,m,4,0
124,73,gemaakt,HF,0.8008390022675737,0.9954913000110536,z,4,1
125,49,bonkte,LF,0.4835600907029479,0.8764421000378206,m,4,0
126,96,zit,HF,0.45421768707483,0.8232231999281794,z,4,1
127,125,kabrieken,none,0.5446485260770975,0.9004793000640348,m,4,1
128,11,stekken,LF,0.4987074829931973,1.0763460000744092,z,4,1
129,171,glijp,none,0.5592290249433106,0.9978758000070228,m,4,1
130,124,vebras,none,0.8917233560090703,1.116971299983561,z,4,0
131,178,gimmel,none,0.4918140589569161,0.9690678999759256,m,4,1
132,43,stengels,LF,0.7586621315192744,1.003681299975142,z,4,1
133,158,rufel,none,0.5402267573696146,0.7827673999127001,m,4,1
134,65,zoek,HF,0.4944671201814059,0.9002156000351533,z,4,1
135,60,vallen,HF,0.3511791383219955,0.936504999990575,z,4,1
136,185,drintels,none,0.7725396825396825,0.7540206999983639,m,4,1
137,54,baby,HF,0.4545578231292517,0.8463782999897376,z,4,1
138,61,los,HF,0.5018140589569161,1.0561503999633717,m,4,0
139,123,kiemeten,none,0.6588888888888889,0.6646764000179246,m,4,1
140,22,spurt,LF,0.6664625850340136,0.941545799956657,m,4,0
141,58,heren,HF,0.4917006802721088,0.806288699968718,z,4,1
142,119,doppel,none,0.39312925170068025,0.7328227999387309,m,4,1
143,91,hele,HF,0.4885714285714286,0.8797741000307724,z,4,1
144,129,grantel,none,0.6137414965986394,0.9208803999936208,m,4,1
145,21,schuiten,LF,0.6056009070294784,0.9503809999441728,m,4,0
146,134,vrijk,none,0.6648526077097505,1.0323109000455588,m,4,1
147,97,zeg,HF,0.488843537414966,0.9906152999028563,z,4,1
148,102,labber,none,0.4050793650793651,0.7290441000368446,m,4,1
149,57,reden,HF,0.4158049886621315,0.8014835999347271,m,4,0
150,150,knaarde,none,0.5770975056689343,0.9349910999881104,m,4,1
151,161,gietsen,none,0.5158276643990929,0.9206503999885172,m,4,1
152,194,pruit,none,0.6024716553287982,0.8767934999195859,m,4,1
153,152,grede,none,0.5429478458049887,0.8906008999329059,m,4,1
154,87,ging,HF,0.39673469387755106,1.0009187000105155,z,4,1
155,12,barse,LF,0.5087755102040816,1.2693942000623792,m,4,0
156,36,metrum,LF,0.5541950113378685,0.9952160000102594,z,4,1
157,133,gefruld,none,0.88281179138322,1.378607999999076,m,4,1
158,16,snert,LF,0.6224489795918368,1.235244999988936,m,4,0
159,48,balkons,LF,0.7699773242630386,0.6912686999421567,z,4,1
160,139,stodeum,none,0.6441043083900226,1.0239574000006542,m,4,1
161,151,plirken,none,0.5466893424036281,0.89444539998658,m,4,1
162,23,strotten,LF,0.5194104308390023,1.3786804999690505,m,4,0
163,114,gesmalpt,none,0.8913605442176871,1.0522795999422672,m,4,1
164,175,nergen,none,0.5445804988662132,1.2127103999955577,m,4,1
165,32,suste,LF,0.6104761904761905,1.2285879999399183,m,4,0
166,6,puien,LF,0.3691156462585034,1.4521055999211967,z,4,1
167,82,morgen,HF,0.4886621315192744,0.8436109999893233,z,4,1
168,176,kwarp,none,0.5111791383219955,0.8717517999466509,m,4,1
169,78,open,HF,0.3699092970521542,0.8820815000217408,z,4,1
170,37,rogge,LF,0.4180952380952381,0.7505424999399111,m,4,0
171,181,herken,none,0.5039455782312925,0.7842310999985784,z,4,0
172,33,woei,LF,0.3439455782312925,0.930478599970229,z,4,1
173,155,pals,none,0.4868707482993198,0.9392708999803291,m,4,1
174,53,boek,HF,0.4394104308390023,0.8533433999400586,z,4,1
175,86,idee,HF,0.4575056689342404,1.3894517999142408,z,4,1
176,63,begin,HF,0.4794784580498866,0.7660716000245884,z,4,1
177,136,kumus,none,0.5232879818594104,0.9202269000234082,m,4,1
178,111,kormel,none,0.4885487528344672,0.897209000075236,m,4,1
179,162,gebeikt,none,0.8473469387755102,0.9981223999056964,m,4,1
180,68,soort,HF,0.6407256235827664,0.7828305999282748,m,4,0
181,159,rastel,none,0.6509297052154195,0.8905741999624297,m,4,1
182,145,bezans,none,0.7936507936507936,0.9199818000197412,m,4,1
183,98,had,HF,0.44421768707483,0.704945300007239,m,4,0
184,170,moksen,none,0.514172335600907,0.8859016000060365,m,4,1
185,104,goont,none,0.6195918367346939,0.675316600012593,m,4,1
186,169,plin,none,0.31798185941043083,0.795015599927865,m,4,1
187,147,kuukt,none,0.4436734693877551,0.7631545000476763,m,4,1
188,35,margriet,LF,0.6709297052154195,0.7846820999402553,z,4,1
189,115,liek,none,0.4517687074829932,0.9179440999869256,m,4,1
190,39,sjalot,LF,0.5982312925170068,1.1174334000097588,m,4,0
191,192,megen,none,0.4841723356009071,0.984159899991937,z,4,0
192,187,gevupt,none,0.6875963718820862,0.8502885999623686,m,4,1
193,27,flans,LF,0.6479591836734694,0.9487956000957638,m,4,0
194,157,udel,none,0.35630385487528343,0.9432718999451026,m,4,1
195,50,gisten,LF,0.5466213151927438,0.7856174999615178,z,4,1
196,195,pirrel,none,0.36117913832199533,0.7339062000392005,m,4,1
197,24,wrongel,LF,0.5386848072562358,0.8026608000509441,m,4,0
198,128,kandola,none,0.5002040816326531,0.8804692999692634,m,4,1
199,88,werd,HF,0.4824263038548753,0.9986987999873236,m,4,0
